data,distrito,concelho,confirmados,populacao,densidade_populacional
2021-06-16,VISEU,SÃO PEDRO DO SUL,0,15403,44.14
2021-06-16,AÇORES,SÃO ROQUE DO PICO,0,3266,22.94
2021-06-16,MADEIRA,SÃO VICENTE,0,5143,65.23
2021-06-16,SANTARÉM,SARDOAL,1,3741,40.6
2021-06-16,VISEU,SÁTÃO,0,11580,57.34
2021-06-16,GUARDA,SEIA,1,22234,51.03
2021-06-16,SETÚBAL,SEIXAL,20,167752,1757.49
2021-06-16,VISEU,SERNANCELHE,0,5396,23.6
2021-06-16,BEJA,SERPA,0,14304,12.94
2021-06-16,CASTELO BRANCO,SERTÃ,3,14577,32.63
2021-06-16,SETÚBAL,SESIMBRA,12,51858,264.96
2021-06-16,SETÚBAL,SETÚBAL,12,115126,499.83
2021-06-16,AVEIRO,SEVER DO VOUGA,0,11331,87.24
2021-06-16,FARO,SILVES,2,36226,53.27
2021-06-16,SETÚBAL,SINES,2,13715,67.46
2021-06-16,LISBOA,SINTRA,56,391402,1226.08
2021-06-16,LISBOA,SOBRAL DE MONTE AGRAÇO,2,10651,204.43
2021-06-16,COIMBRA,SOURE,0,17120,64.59
2021-06-16,PORTALEGRE,SOUSEL,0,4412,15.8
2021-06-16,COIMBRA,TÁBUA,0,11368,56.9
2021-06-16,VISEU,TABUAÇO,0,6033,45.07
2021-06-16,VISEU,TAROUCA,0,7804,77.98
2021-06-16,FARO,TAVIRA,1,24530,40.41
2021-06-16,BRAGA,TERRAS DE BOURO,0,6361,22.93
2021-06-16,SANTARÉM,TOMAR,1,36748,104.64
2021-06-16,VISEU,TONDELA,1,26357,71.0
2021-06-16,BRAGANÇA,TORRE DE MONCORVO,0,7695,14.48
2021-06-16,SANTARÉM,TORRES NOVAS,0,34933,129.38
2021-06-16,LISBOA,TORRES VEDRAS,4,78530,192.88
2021-06-16,GUARDA,TRANCOSO,1,8875,24.55
2021-06-16,PORTO,TROFA,1,38418,533.44
2021-06-16,AVEIRO,VAGOS,0,22740,137.89
2021-06-16,AVEIRO,VALE DE CAMBRA,1,21327,144.76
2021-06-16,VIANA DO CASTELO,VALENÇA,0,13290,113.46
2021-06-16,PORTO,VALONGO,2,97444,1297.18
2021-06-16,VILA REAL,VALPAÇOS,1,14818,27.0
2021-06-16,AÇORES,VELAS,0,5093,43.39
2021-06-16,ÉVORA,VENDAS NOVAS,0,11255,50.61
2021-06-16,ÉVORA,VIANA DO ALENTEJO,0,5145,13.07
2021-06-16,VIANA DO CASTELO,VIANA DO CASTELO,1,84417,264.61
2021-06-16,BEJA,VIDIGUEIRA,0,5510,17.4
2021-06-16,BRAGA,VIEIRA DO MINHO,0,11842,54.71
2021-06-16,CASTELO BRANCO,VILA DE REI,0,3323,17.35
2021-06-16,FARO,VILA DO BISPO,0,5154,28.78
2021-06-16,PORTO,VILA DO CONDE,3,79899,536.13
2021-06-16,AÇORES,VILA DO PORTO,0,5616,57.96
2021-06-16,BRAGANÇA,VILA FLOR,0,6044,22.74
2021-06-16,LISBOA,VILA FRANCA DE XIRA,17,141957,446.14
2021-06-16,AÇORES,VILA FRANCA DO CAMPO,0,11051,141.73
2021-06-16,SANTARÉM,VILA NOVA DA BARQUINHA,0,7461,150.64
2021-06-16,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,0,8910,82.14
2021-06-16,BRAGA,VILA NOVA DE FAMALICÃO,6,131676,653.19
2021-06-16,GUARDA,VILA NOVA DE FOZ CÔA,0,6503,16.33
2021-06-16,PORTO,VILA NOVA DE GAIA,14,300472,1783.64
2021-06-16,VISEU,VILA NOVA DE PAIVA,0,4687,26.7
2021-06-16,COIMBRA,VILA NOVA DE POIARES,0,6939,82.17
2021-06-16,VILA REAL,VILA POUCA DE AGUIAR,0,11961,27.37
2021-06-16,VILA REAL,VILA REAL,4,49962,131.9
2021-06-16,FARO,VILA REAL DE SANTO ANTÓNIO,1,18749,306.11
2021-06-16,CASTELO BRANCO,VILA VELHA DE RÓDÃO,0,3144,9.53
2021-06-16,BRAGA,VILA VERDE,3,46911,205.15
2021-06-16,ÉVORA,VILA VIÇOSA,0,7656,39.29
2021-06-16,BRAGANÇA,VIMIOSO,0,4023,8.35
2021-06-16,BRAGANÇA,VINHAIS,0,7746,11.15
2021-06-16,VISEU,VISEU,4,97249,191.77
2021-06-16,BRAGA,VIZELA,0,23897,967.49
2021-06-16,VISEU,VOUZELA,0,9619,49.66
2021-06-24,SANTARÉM,ABRANTES,3,35130,49.15
2021-06-24,AVEIRO,ÁGUEDA,2,46075,137.43
2021-06-24,GUARDA,AGUIAR DA BEIRA,0,4652,22.5
2021-06-24,ÉVORA,ALANDROAL,0,4992,9.2
2021-06-24,AVEIRO,ALBERGARIA-A-VELHA,1,24144,152.02
2021-06-24,FARO,ALBUFEIRA,15,41528,295.24
2021-06-24,SETÚBAL,ALCÁCER DO SAL,0,11659,7.77
2021-06-24,SANTARÉM,ALCANENA,0,12809,100.6
2021-06-24,LEIRIA,ALCOBAÇA,3,53555,131.22
2021-06-24,SETÚBAL,ALCOCHETE,3,19787,154.15
2021-06-24,FARO,ALCOUTIM,0,2159,3.75
2021-06-24,LISBOA,ALENQUER,4,44052,144.8
2021-06-24,BRAGANÇA,ALFÂNDEGA DA FÉ,0,4550,14.13
2021-06-24,VILA REAL,ALIJÓ,0,10625,35.7
2021-06-24,FARO,ALJEZUR,0,5594,17.29
2021-06-24,BEJA,ALJUSTREL,0,8247,17.99
2021-06-24,SETÚBAL,ALMADA,31,169039,2414.5
2021-06-24,GUARDA,ALMEIDA,0,5830,11.26
2021-06-24,SANTARÉM,ALMEIRIM,1,22546,101.5
2021-06-24,BEJA,ALMODÔVAR,0,6725,8.65
2021-06-24,SANTARÉM,ALPIARÇA,0,7059,74.02
2021-06-24,PORTALEGRE,ALTER DO CHÃO,0,3165,8.74
2021-06-24,LEIRIA,ALVAIÁZERE,1,6597,41.11
2021-06-24,BEJA,ALVITO,0,2477,9.35
2021-06-24,LISBOA,AMADORA,36,184106,7742.05
2021-06-24,PORTO,AMARANTE,1,53193,176.53
2021-06-24,BRAGA,AMARES,0,18129,221.22
2021-06-24,AVEIRO,ANADIA,1,27258,125.83
2021-06-24,AÇORES,ANGRA DO HEROÍSMO,1,33807,141.45
2021-06-24,LEIRIA,ANSIÃO,0,12039,68.37
2021-06-24,VIANA DO CASTELO,ARCOS DE VALDEVEZ,0,20926,46.75
2021-06-24,COIMBRA,ARGANIL,0,11014,33.09
2021-06-24,VISEU,ARMAMAR,0,5769,49.21
2021-06-24,AVEIRO,AROUCA,1,20720,62.96
2021-06-24,ÉVORA,ARRAIOLOS,0,6928,10.13
2021-06-24,PORTALEGRE,ARRONCHES,0,2820,8.96
2021-06-24,LISBOA,ARRUDA DOS VINHOS,2,15412,197.69
2021-06-24,AVEIRO,AVEIRO,6,78734,398.49
2021-06-24,PORTALEGRE,AVIS,1,4247,7.01
2021-06-24,LISBOA,AZAMBUJA,1,22716,86.48
2021-06-24,PORTO,BAIÃO,0,18748,107.42
2021-06-24,BRAGA,BARCELOS,7,116187,306.64
2021-06-24,BEJA,BARRANCOS,0,1634,9.7
2021-06-24,SETÚBAL,BARREIRO,16,75147,2065.05
2021-06-24,LEIRIA,BATALHA,1,15963,154.35
2021-06-24,BEJA,BEJA,1,33579,29.29
2021-06-24,CASTELO BRANCO,BELMONTE,0,6398,53.87
2021-06-24,SANTARÉM,BENAVENTE,2,30602,58.69
2021-06-24,LEIRIA,BOMBARRAL,1,12558,137.56
2021-06-24,ÉVORA,BORBA,0,6736,46.39
2021-06-24,VILA REAL,BOTICAS,0,4998,15.52
2021-06-24,BRAGA,BRAGA,17,182679,996.07
2021-06-24,BRAGANÇA,BRAGANÇA,1,33607,28.64
2021-06-24,BRAGA,CABECEIRAS DE BASTO,0,15628,64.63
2021-06-24,LISBOA,CADAVAL,0,13673,78.18
2021-06-24,LEIRIA,CALDAS DA RAINHA,3,51912,203.03
2021-06-24,MADEIRA,CALHETA,1,10867,97.46
2021-06-24,AÇORES,CALHETA (AÇORES),0,3184,25.22
2021-06-24,MADEIRA,CÂMARA DE LOBOS,0,33675,645.49
2021-06-24,VIANA DO CASTELO,CAMINHA,0,15877,116.3
2021-06-24,PORTALEGRE,CAMPO MAIOR,0,7874,31.85
2021-06-24,COIMBRA,CANTANHEDE,1,35011,89.57
2021-06-24,BRAGANÇA,CARRAZEDA DE ANSIÃES,0,5666,20.29
2021-06-24,VISEU,CARREGAL DO SAL,0,9271,79.31
2021-06-24,SANTARÉM,CARTAXO,2,23843,150.74
2021-06-24,LISBOA,CASCAIS,43,213608,2193.1
2021-06-24,LEIRIA,CASTANHEIRA DE PÊRA,0,2614,39.15
2021-06-24,CASTELO BRANCO,CASTELO BRANCO,3,51987,36.15
2021-06-24,AVEIRO,CASTELO DE PAIVA,0,15454,134.37
2021-06-24,PORTALEGRE,CASTELO DE VIDE,1,2919,11.02
2021-06-24,VISEU,CASTRO DAIRE,1,13823,36.47
2021-06-24,FARO,CASTRO MARIM,0,6237,20.73
2021-06-24,BEJA,CASTRO VERDE,0,6949,12.2
2021-06-24,GUARDA,CELORICO DA BEIRA,0,6928,28.02
2021-06-24,BRAGA,CELORICO DE BASTO,0,19040,105.15
2021-06-24,SANTARÉM,CHAMUSCA,1,9197,12.33
2021-06-24,VILA REAL,CHAVES,1,39343,66.54
2021-06-24,VISEU,CINFÃES,1,18244,76.24
2021-06-24,COIMBRA,COIMBRA,7,134166,420.06
2021-06-24,COIMBRA,CONDEIXA-A-NOVA,0,17733,127.88
2021-06-24,SANTARÉM,CONSTÂNCIA,1,4030,50.14
2021-06-24,SANTARÉM,CORUCHE,1,17471,15.66
2021-06-24,AÇORES,CORVO,0,464,27.12
2021-06-24,CASTELO BRANCO,COVILHÃ,0,46787,84.21
2021-06-24,PORTALEGRE,CRATO,0,3129,7.86
2021-06-24,BEJA,CUBA,0,4595,26.7
2021-06-24,PORTALEGRE,ELVAS,1,20528,32.52
2021-06-24,SANTARÉM,ENTRONCAMENTO,0,21558,1570.14
2021-06-24,AVEIRO,ESPINHO,1,29516,1401.52
2021-06-24,BRAGA,ESPOSENDE,2,34177,358.21
2021-06-24,AVEIRO,ESTARREJA,0,26006,240.42
2021-06-24,ÉVORA,ESTREMOZ,0,12728,24.77
2021-06-24,ÉVORA,ÉVORA,3,52428,40.11
2021-06-24,BRAGA,FAFE,4,48060,219.37
2021-06-24,FARO,FARO,8,61015,301.2
2021-06-24,PORTO,FELGUEIRAS,2,56422,487.49
2021-06-24,BEJA,FERREIRA DO ALENTEJO,0,7845,12.1
2021-06-24,SANTARÉM,FERREIRA DO ZÊZERE,0,7959,41.81
2021-06-24,COIMBRA,FIGUEIRA DA FOZ,2,58747,154.98
2021-06-24,GUARDA,FIGUEIRA DE CASTELO RODRIGO,0,5584,10.98
2021-06-24,LEIRIA,FIGUEIRÓ DOS VINHOS,0,5568,32.1
2021-06-24,GUARDA,FORNOS DE ALGODRES,0,4528,34.45
2021-06-24,BRAGANÇA,FREIXO DE ESPADA À CINTA,0,3298,13.51
2021-06-24,PORTALEGRE,FRONTEIRA,0,2974,11.96
2021-06-24,MADEIRA,FUNCHAL,7,104024,1365.86
2021-06-24,CASTELO BRANCO,FUNDÃO,0,26495,37.84
2021-06-24,PORTALEGRE,GAVIÃO,0,3263,11.08
2021-06-24,COIMBRA,GÓIS,0,3805,14.45
2021-06-24,SANTARÉM,GOLEGÃ,0,5339,63.32
2021-06-24,PORTO,GONDOMAR,10,165985,1258.22
2021-06-24,GUARDA,GOUVEIA,0,12387,41.21
2021-06-24,SETÚBAL,GRÂNDOLA,4,14639,17.72
2021-06-24,GUARDA,GUARDA,2,38969,54.72
2021-06-24,BRAGA,GUIMARÃES,7,152309,631.99
2021-06-24,AÇORES,HORTA,0,14521,83.91
2021-06-24,CASTELO BRANCO,IDANHA-A-NOVA,1,8043,5.68
2021-06-24,AVEIRO,ÍLHAVO,2,38699,526.66
2021-06-24,FARO,LAGOA (FARO),2,22762,257.93
2021-06-24,AÇORES,LAGOA,6,14721,322.9
2021-06-24,FARO,LAGOS,5,30374,142.61
2021-06-24,AÇORES,LAJES DAS FLORES,0,1463,20.89
2021-06-24,AÇORES,LAJES DO PICO,0,4490,28.91
2021-06-24,VISEU,LAMEGO,0,24895,150.5
2021-06-24,LEIRIA,LEIRIA,5,125267,221.68
2021-06-24,LISBOA,LISBOA,159,509515,5092.6
2021-06-24,FARO,LOULÉ,14,68697,89.96
2021-06-24,LISBOA,LOURES,39,213687,1277.73
2021-06-24,LISBOA,LOURINHÃ,1,25855,175.68
2021-06-24,COIMBRA,LOUSÃ,1,17158,123.97
2021-06-24,PORTO,LOUSADA,2,46755,486.63
2021-06-24,SANTARÉM,MAÇÃO,0,6267,15.67
2021-06-24,BRAGANÇA,MACEDO DE CAVALEIROS,0,14516,20.76
2021-06-24,MADEIRA,MACHICO,0,19981,292.76
2021-06-24,AÇORES,MADALENA,0,5895,40.07
2021-06-24,LISBOA,MAFRA,18,84816,290.81
2021-06-24,PORTO,MAIA,5,138971,1675.56
2021-06-24,VISEU,MANGUALDE,0,18510,84.42
2021-06-24,GUARDA,MANTEIGAS,0,3007,24.65
2021-06-24,PORTO,MARCO DE CANAVESES,1,51496,255.07
2021-06-24,LEIRIA,MARINHA GRANDE,2,38508,205.65
2021-06-24,PORTALEGRE,MARVÃO,0,3005,19.4
2021-06-24,PORTO,MATOSINHOS,9,175357,2809.31
2021-06-24,AVEIRO,MEALHADA,0,19914,179.96
2021-06-24,GUARDA,MÊDA,0,4587,16.04
2021-06-24,VIANA DO CASTELO,MELGAÇO,0,8093,33.97
2021-06-24,BEJA,MÉRTOLA,0,6142,4.75
2021-06-24,VILA REAL,MESÃO FRIO,0,3964,148.74
2021-06-24,COIMBRA,MIRA,2,11832,95.4
2021-06-24,COIMBRA,MIRANDA DO CORVO,1,12708,100.55
2021-06-24,BRAGANÇA,MIRANDA DO DOURO,0,6830,14.02
2021-06-24,BRAGANÇA,MIRANDELA,0,21754,33.01
2021-06-24,BRAGANÇA,MOGADOURO,0,8392,11.03
2021-06-24,VISEU,MOIMENTA DA BEIRA,0,9736,44.26
2021-06-24,SETÚBAL,MOITA,15,64407,1165.53
2021-06-24,VIANA DO CASTELO,MONÇÃO,0,17869,84.56
2021-06-24,FARO,MONCHIQUE,0,5077,12.84
2021-06-24,VILA REAL,MONDIM DE BASTO,0,6946,40.36
2021-06-24,PORTALEGRE,MONFORTE,0,2975,7.08
2021-06-24,VILA REAL,MONTALEGRE,1,8997,11.17
2021-06-24,ÉVORA,MONTEMOR-O-NOVO,1,15647,12.69
2021-06-24,COIMBRA,MONTEMOR-O-VELHO,1,25224,110.17
2021-06-24,SETÚBAL,MONTIJO,8,57614,165.26
2021-06-24,ÉVORA,MORA,0,4138,9.32
2021-06-24,VISEU,MORTÁGUA,0,8803,35.05
2021-06-24,BEJA,MOURA,1,13718,14.31
2021-06-24,ÉVORA,MOURÃO,0,2450,8.79
2021-06-24,VILA REAL,MURÇA,0,5463,28.85
2021-06-24,AVEIRO,MURTOSA,0,10279,140.63
2021-06-24,LEIRIA,NAZARÉ,0,14165,171.84
2021-06-24,VISEU,NELAS,1,12974,103.21
2021-06-24,PORTALEGRE,NISA,0,6061,10.53
2021-06-24,AÇORES,NORDESTE,0,4862,47.92
2021-06-24,LEIRIA,ÓBIDOS,0,11850,83.72
2021-06-24,BEJA,ODEMIRA,6,24717,14.37
2021-06-24,LISBOA,ODIVELAS,33,161774,6095.48
2021-06-24,LISBOA,OEIRAS,37,177408,3866.78
2021-06-24,CASTELO BRANCO,OLEIROS,0,5003,10.62
2021-06-24,FARO,OLHÃO,8,44405,339.33
2021-06-24,AVEIRO,OLIVEIRA DE AZEMÉIS,2,66011,409.75
2021-06-24,VISEU,OLIVEIRA DE FRADES,1,9936,68.36
2021-06-24,AVEIRO,OLIVEIRA DO BAIRRO,1,24277,278.02
